trip_id,user_id,trip_timestamp,fare,payment_method_hash,is_fraud,signup_date,device_id
7370,553,2025-01-16 15:27:00,99.85,card_501,0,2024-11-28,device_616
4014,553,2025-01-18 01:05:00,21.66,card_890,0,2024-11-28,device_616
449,553,2025-01-21 11:41:00,57.2,card_313,0,2024-11-28,device_616
1150,553,2025-01-24 13:34:00,13.88,card_780,0,2024-11-28,device_616
9134,553,2025-01-30 13:02:00,7.99,card_57,0,2024-11-28,device_616
1409,554,2025-01-01 19:27:00,75.16,card_476,0,2024-07-15,device_46
6242,554,2025-01-02 09:51:00,12.98,card_475,0,2024-07-15,device_46
101,554,2025-01-02 11:06:00,86.32,card_432,0,2024-07-15,device_46
5491,554,2025-01-11 23:30:00,97.76,card_282,0,2024-07-15,device_46
1782,554,2025-01-12 18:10:00,32.45,card_872,0,2024-07-15,device_46
3211,554,2025-01-15 20:56:00,12.53,card_111,0,2024-07-15,device_46
2033,554,2025-01-20 15:38:00,10.26,card_487,0,2024-07-15,device_46
9916,554,2025-01-21 20:29:00,62.24,card_374,0,2024-07-15,device_46
8163,554,2025-01-23 01:05:00,80.32,card_443,0,2024-07-15,device_46
6038,554,2025-01-23 21:28:00,17.36,card_234,0,2024-07-15,device_46
3925,554,2025-01-25 15:22:00,88.26,card_402,0,2024-07-15,device_46
8507,554,2025-01-30 08:03:00,73.38,card_833,0,2024-07-15,device_46
1393,555,2025-01-07 12:52:00,10.41,card_622,0,2024-03-13,device_588
7068,555,2025-01-07 17:15:00,73.36,card_716,0,2024-03-13,device_588
1616,555,2025-01-12 07:48:00,83.23,card_438,0,2024-03-13,device_588
8003,555,2025-01-24 04:00:00,27.61,card_24,0,2024-03-13,device_588
1143,555,2025-01-25 03:02:00,17.95,card_793,0,2024-03-13,device_588
6757,555,2025-01-27 19:11:00,87.54,card_536,0,2024-03-13,device_588
8365,555,2025-01-30 06:43:00,31.29,card_35,0,2024-03-13,device_588
986,555,2025-01-30 10:12:00,31.29,card_702,0,2024-03-13,device_588
2388,556,2025-01-03 06:19:00,39.52,card_151,0,2024-08-05,device_671
3974,556,2025-01-03 20:52:00,43.91,card_46,0,2024-08-05,device_671
7268,556,2025-01-07 23:11:00,42.01,card_523,0,2024-08-05,device_671
9713,556,2025-01-08 14:18:00,37.22,card_834,0,2024-08-05,device_671
8640,556,2025-01-12 09:43:00,55.4,card_13,0,2024-08-05,device_671
6243,556,2025-01-14 19:44:00,36.39,card_351,0,2024-08-05,device_671
9577,556,2025-01-15 17:07:00,93.33,card_882,0,2024-08-05,device_671
1443,556,2025-01-18 10:23:00,91.15,card_158,0,2024-08-05,device_671
1157,556,2025-01-18 12:25:00,83.63,card_407,0,2024-08-05,device_671
4358,556,2025-01-19 02:26:00,6.84,card_766,0,2024-08-05,device_671
1705,556,2025-01-27 03:24:00,82.37,card_283,0,2024-08-05,device_671
7926,556,2025-01-27 08:24:00,18.07,card_150,0,2024-08-05,device_671
2800,557,2025-01-02 09:29:00,76.71,card_231,0,2024-07-22,device_521
3900,557,2025-01-08 18:09:00,52.97,card_785,0,2024-07-22,device_521
9780,557,2025-01-13 06:33:00,53.21,card_638,0,2024-07-22,device_521
1363,557,2025-01-16 10:38:00,7.39,card_684,0,2024-07-22,device_521
7860,557,2025-01-17 16:18:00,60.07,card_283,0,2024-07-22,device_521
513,557,2025-01-19 17:18:00,34.87,card_593,0,2024-07-22,device_521
2416,557,2025-01-24 06:34:00,67.52,card_281,0,2024-07-22,device_521
2565,557,2025-01-26 00:12:00,30.38,card_219,0,2024-07-22,device_521
6044,557,2025-01-28 17:40:00,9.19,card_368,0,2024-07-22,device_521
6289,557,2025-01-30 13:34:00,25.46,card_217,0,2024-07-22,device_521
7932,558,2025-01-01 05:51:00,24.35,card_366,0,2024-02-20,device_352
9850,558,2025-01-04 02:19:00,76.95,card_371,0,2024-02-20,device_352
9221,558,2025-01-04 21:39:00,28.68,card_452,0,2024-02-20,device_352
405,558,2025-01-07 03:19:00,59.24,card_336,0,2024-02-20,device_352
39,558,2025-01-07 03:22:00,10.22,card_780,1,2024-02-20,device_352
1508,558,2025-01-19 05:35:00,74.31,card_618,0,2024-02-20,device_352
7508,558,2025-01-22 03:32:00,92.34,card_630,0,2024-02-20,device_352
3044,558,2025-01-22 03:47:00,83.0,card_6,0,2024-02-20,device_352
8473,558,2025-01-22 13:43:00,73.15,card_343,0,2024-02-20,device_352
9004,558,2025-01-25 18:11:00,56.12,card_766,0,2024-02-20,device_352
450,558,2025-01-26 10:32:00,69.62,card_26,0,2024-02-20,device_352
7336,558,2025-01-28 18:14:00,57.39,card_463,0,2024-02-20,device_352
5155,558,2025-01-29 05:38:00,94.69,card_34,0,2024-02-20,device_352
4189,558,2025-01-30 17:55:00,23.33,card_478,0,2024-02-20,device_352
6594,559,2025-01-01 17:22:00,24.13,card_583,0,2024-02-12,device_677
5906,559,2025-01-01 17:52:00,17.65,card_566,0,2024-02-12,device_677
7212,559,2025-01-04 08:38:00,78.2,card_527,0,2024-02-12,device_677
2071,559,2025-01-06 05:14:00,21.78,card_387,0,2024-02-12,device_677
8124,559,2025-01-09 12:42:00,86.72,card_220,0,2024-02-12,device_677
943,559,2025-01-11 22:37:00,28.56,card_879,0,2024-02-12,device_677
9415,559,2025-01-15 16:42:00,35.4,card_658,0,2024-02-12,device_677
650,559,2025-01-22 22:05:00,40.71,card_469,0,2024-02-12,device_677
1931,559,2025-01-23 14:15:00,84.96,card_607,0,2024-02-12,device_677
310,559,2025-01-26 07:59:00,65.88,card_109,0,2024-02-12,device_677
4084,559,2025-01-28 19:53:00,81.93,card_272,0,2024-02-12,device_677
8775,560,2025-01-01 15:45:00,81.56,card_553,0,2024-09-25,device_126
9126,560,2025-01-02 09:12:00,51.43,card_668,0,2024-09-25,device_126
3693,560,2025-01-03 11:03:00,59.65,card_545,0,2024-09-25,device_126
2916,560,2025-01-07 08:39:00,72.32,card_744,0,2024-09-25,device_126
2972,560,2025-01-08 04:48:00,12.11,card_25,0,2024-09-25,device_126
2419,560,2025-01-12 09:13:00,38.45,card_179,0,2024-09-25,device_126
7934,560,2025-01-13 17:44:00,96.27,card_144,0,2024-09-25,device_126
6877,560,2025-01-18 18:30:00,24.08,card_232,0,2024-09-25,device_126
4473,560,2025-01-22 10:05:00,54.36,card_789,0,2024-09-25,device_126
6332,560,2025-01-22 15:03:00,79.73,card_886,0,2024-09-25,device_126
7984,560,2025-01-24 15:16:00,17.54,card_110,0,2024-09-25,device_126
5573,560,2025-01-25 02:16:00,46.38,card_284,0,2024-09-25,device_126
2593,560,2025-01-29 23:54:00,96.94,card_587,0,2024-09-25,device_126
9593,561,2025-01-02 05:11:00,91.78,card_353,0,2024-05-13,device_656
3324,561,2025-01-04 06:58:00,85.0,card_299,0,2024-05-13,device_656
5928,561,2025-01-04 23:34:00,53.66,card_415,0,2024-05-13,device_656
4032,561,2025-01-07 23:01:00,30.36,card_609,0,2024-05-13,device_656
1204,561,2025-01-10 10:27:00,85.87,card_69,0,2024-05-13,device_656
4684,561,2025-01-10 10:29:00,64.4,card_725,1,2024-05-13,device_656
3029,561,2025-01-12 20:38:00,11.78,card_393,0,2024-05-13,device_656
2875,561,2025-01-18 11:01:00,80.8,card_361,0,2024-05-13,device_656
9951,561,2025-01-20 10:28:00,86.23,card_543,0,2024-05-13,device_656
3014,561,2025-01-22 02:18:00,77.06,card_863,0,2024-05-13,device_656
3593,561,2025-01-22 02:26:00,9.59,card_740,0,2024-05-13,device_656
8137,561,2025-01-24 02:01:00,11.77,card_115,0,2024-05-13,device_656
8875,561,2025-01-25 21:09:00,86.77,card_803,0,2024-05-13,device_656
472,561,2025-01-26 03:07:00,45.92,card_412,0,2024-05-13,device_656
3901,561,2025-01-27 12:07:00,33.85,card_329,0,2024-05-13,device_656
1246,561,2025-01-30 23:53:00,59.6,card_787,0,2024-05-13,device_656
7811,562,2025-01-06 11:56:00,68.59,card_860,0,2024-10-04,device_530
3524,562,2025-01-06 12:24:00,88.17,card_493,0,2024-10-04,device_530
6162,562,2025-01-12 20:34:00,24.59,card_844,0,2024-10-04,device_530
1740,562,2025-01-13 20:35:00,70.95,card_541,0,2024-10-04,device_530
9542,562,2025-01-15 20:19:00,63.06,card_301,0,2024-10-04,device_530
7136,562,2025-01-18 08:10:00,75.94,card_41,0,2024-10-04,device_530
5951,562,2025-01-19 01:36:00,35.61,card_362,0,2024-10-04,device_530
5595,562,2025-01-21 10:50:00,30.12,card_754,0,2024-10-04,device_530
9012,562,2025-01-21 16:56:00,53.85,card_689,0,2024-10-04,device_530
3562,562,2025-01-24 10:38:00,91.91,card_807,0,2024-10-04,device_530
4406,562,2025-01-24 11:53:00,54.97,card_349,0,2024-10-04,device_530
3874,562,2025-01-25 17:20:00,67.15,card_224,0,2024-10-04,device_530
9399,563,2025-01-04 09:40:00,48.43,card_239,0,2024-01-24,device_154
4409,563,2025-01-08 01:00:00,51.37,card_606,0,2024-01-24,device_154
9360,563,2025-01-09 23:39:00,77.92,card_523,0,2024-01-24,device_154
3683,563,2025-01-10 14:29:00,15.73,card_671,0,2024-01-24,device_154
1750,563,2025-01-11 00:04:00,25.63,card_386,0,2024-01-24,device_154
1587,563,2025-01-12 18:25:00,65.63,card_504,0,2024-01-24,device_154
8100,563,2025-01-12 22:00:00,11.52,card_50,0,2024-01-24,device_154
7114,563,2025-01-17 23:52:00,78.6,card_115,0,2024-01-24,device_154
8681,563,2025-01-24 15:11:00,50.08,card_843,0,2024-01-24,device_154
8683,563,2025-01-28 06:25:00,74.88,card_559,0,2024-01-24,device_154
1783,563,2025-01-30 03:45:00,14.79,card_819,0,2024-01-24,device_154
2400,564,2025-01-03 06:46:00,25.06,card_702,0,2024-06-26,device_372
4911,564,2025-01-03 11:20:00,69.83,card_649,0,2024-06-26,device_372
5005,564,2025-01-03 23:05:00,49.36,card_747,0,2024-06-26,device_372
2693,564,2025-01-06 20:50:00,42.48,card_689,0,2024-06-26,device_372
5349,564,2025-01-07 16:27:00,97.9,card_197,0,2024-06-26,device_372
3194,564,2025-01-09 14:06:00,97.84,card_665,0,2024-06-26,device_372
4475,564,2025-01-13 13:26:00,70.96,card_90,0,2024-06-26,device_372
8512,564,2025-01-16 16:49:00,67.09,card_487,0,2024-06-26,device_372
8542,564,2025-01-18 09:08:00,31.85,card_274,0,2024-06-26,device_372
7278,564,2025-01-18 09:22:00,30.1,card_718,0,2024-06-26,device_372
6265,564,2025-01-22 06:59:00,71.92,card_647,0,2024-06-26,device_372
8782,564,2025-01-30 03:19:00,92.21,card_566,0,2024-06-26,device_372
8783,565,2025-01-07 17:07:00,97.71,card_366,0,2024-11-27,device_353
2062,565,2025-01-10 18:22:00,46.29,card_276,0,2024-11-27,device_353
3746,565,2025-01-11 10:51:00,83.82,card_459,0,2024-11-27,device_353
6811,565,2025-01-13 08:11:00,60.89,card_53,0,2024-11-27,device_353
9306,565,2025-01-16 11:52:00,59.74,card_6,0,2024-11-27,device_353
6886,565,2025-01-17 17:02:00,9.71,card_522,0,2024-11-27,device_353
3899,565,2025-01-22 17:48:00,64.57,card_57,0,2024-11-27,device_353
6221,566,2025-01-02 19:59:00,46.21,card_640,0,2024-04-14,device_85
8214,566,2025-01-05 04:34:00,14.44,card_569,0,2024-04-14,device_85
181,566,2025-01-06 06:15:00,18.75,card_313,0,2024-04-14,device_85
4485,566,2025-01-09 11:25:00,9.79,card_828,0,2024-04-14,device_85
7933,566,2025-01-09 16:27:00,46.89,card_15,0,2024-04-14,device_85
7395,566,2025-01-13 23:02:00,90.02,card_634,0,2024-04-14,device_85
557,566,2025-01-16 10:15:00,11.7,card_582,0,2024-04-14,device_85
916,566,2025-01-17 03:22:00,71.24,card_741,0,2024-04-14,device_85
323,566,2025-01-19 15:37:00,7.12,card_689,0,2024-04-14,device_85
4615,566,2025-01-20 06:39:00,18.02,card_800,0,2024-04-14,device_85
3595,566,2025-01-23 00:05:00,91.14,card_275,0,2024-04-14,device_85
5453,566,2025-01-28 04:30:00,17.19,card_142,0,2024-04-14,device_85
8768,566,2025-01-29 04:48:00,8.89,card_109,0,2024-04-14,device_85
7506,566,2025-01-29 23:06:00,92.68,card_450,0,2024-04-14,device_85
1942,566,2025-01-30 01:10:00,8.82,card_575,0,2024-04-14,device_85
9219,567,2025-01-01 08:46:00,79.66,card_652,0,2024-06-17,device_195
4437,567,2025-01-03 02:07:00,17.88,card_370,0,2024-06-17,device_195
1974,567,2025-01-03 22:30:00,8.14,card_18,0,2024-06-17,device_195
4206,567,2025-01-08 14:33:00,77.66,card_799,0,2024-06-17,device_195
9168,567,2025-01-12 13:21:00,66.2,card_669,0,2024-06-17,device_195
2064,567,2025-01-13 02:13:00,36.5,card_802,0,2024-06-17,device_195
8598,567,2025-01-19 04:33:00,50.72,card_140,0,2024-06-17,device_195
634,567,2025-01-25 03:04:00,54.42,card_685,0,2024-06-17,device_195
1672,568,2025-01-02 00:11:00,28.34,card_211,0,2024-09-23,device_491
9941,568,2025-01-03 00:28:00,85.05,card_488,0,2024-09-23,device_491
7195,568,2025-01-08 00:57:00,53.4,card_87,0,2024-09-23,device_491
3528,568,2025-01-09 09:37:00,17.77,card_534,0,2024-09-23,device_491
2151,568,2025-01-13 12:33:00,10.15,card_854,0,2024-09-23,device_491
3494,568,2025-01-17 08:06:00,39.33,card_823,0,2024-09-23,device_491
6985,568,2025-01-22 18:47:00,38.68,card_633,0,2024-09-23,device_491
2895,568,2025-01-29 08:33:00,32.43,card_698,0,2024-09-23,device_491
1861,569,2025-01-02 02:57:00,57.22,card_482,0,2024-10-03,device_765
5624,569,2025-01-05 03:20:00,96.76,card_90,0,2024-10-03,device_765
3407,569,2025-01-05 23:18:00,99.47,card_360,0,2024-10-03,device_765
9081,569,2025-01-10 00:13:00,70.08,card_431,0,2024-10-03,device_765
8304,569,2025-01-12 13:47:00,50.39,card_60,0,2024-10-03,device_765
3759,569,2025-01-14 13:20:00,45.33,card_71,0,2024-10-03,device_765
1954,569,2025-01-20 00:22:00,70.03,card_323,0,2024-10-03,device_765
7401,569,2025-01-22 16:26:00,48.35,card_448,0,2024-10-03,device_765
5538,569,2025-01-24 07:35:00,27.09,card_573,0,2024-10-03,device_765
6784,569,2025-01-28 11:52:00,64.91,card_734,0,2024-10-03,device_765
793,569,2025-01-28 16:23:00,72.57,card_486,0,2024-10-03,device_765
6533,569,2025-01-29 21:48:00,85.43,card_283,0,2024-10-03,device_765
2816,569,2025-01-30 02:33:00,20.42,card_317,0,2024-10-03,device_765
1521,570,2025-01-02 16:43:00,26.8,card_748,0,2024-09-09,device_217
6713,570,2025-01-06 00:02:00,50.31,card_259,0,2024-09-09,device_217
2995,570,2025-01-06 07:43:00,11.24,card_500,0,2024-09-09,device_217
7888,570,2025-01-08 17:02:00,24.39,card_595,0,2024-09-09,device_217
34,570,2025-01-15 18:25:00,37.36,card_636,0,2024-09-09,device_217
2099,570,2025-01-15 22:56:00,15.55,card_191,0,2024-09-09,device_217
1370,570,2025-01-21 11:00:00,7.9,card_432,0,2024-09-09,device_217
7824,570,2025-01-21 17:54:00,81.35,card_352,0,2024-09-09,device_217
7861,570,2025-01-23 04:44:00,93.67,card_249,0,2024-09-09,device_217
1907,570,2025-01-27 08:10:00,27.2,card_374,0,2024-09-09,device_217
3152,570,2025-01-27 16:49:00,24.35,card_366,0,2024-09-09,device_217
1666,571,2025-01-04 21:06:00,46.19,card_826,0,2024-12-16,device_376
8886,571,2025-01-08 17:57:00,27.31,card_714,0,2024-12-16,device_376
4602,571,2025-01-12 20:44:00,30.15,card_389,0,2024-12-16,device_376
7397,571,2025-01-16 04:26:00,7.44,card_393,0,2024-12-16,device_376
641,571,2025-01-18 00:13:00,80.05,card_97,0,2024-12-16,device_376
4538,571,2025-01-18 11:39:00,97.95,card_585,0,2024-12-16,device_376
9151,571,2025-01-22 02:50:00,11.04,card_415,0,2024-12-16,device_376
4001,571,2025-01-24 23:45:00,81.73,card_332,0,2024-12-16,device_376
2686,571,2025-01-26 17:38:00,69.34,card_743,0,2024-12-16,device_376
8141,571,2025-01-28 13:33:00,95.81,card_800,0,2024-12-16,device_376
4762,572,2025-01-05 17:52:00,28.5,card_295,0,2024-12-21,device_15
6121,572,2025-01-06 14:14:00,86.91,card_68,0,2024-12-21,device_15
6576,573,2025-01-02 16:33:00,90.79,card_170,0,2024-09-04,device_404
7337,573,2025-01-03 00:43:00,96.86,card_337,0,2024-09-04,device_404
5467,573,2025-01-07 17:49:00,23.21,card_310,0,2024-09-04,device_404
1004,573,2025-01-08 15:21:00,32.15,card_106,0,2024-09-04,device_404
1725,573,2025-01-10 17:31:00,18.84,card_177,0,2024-09-04,device_404
8450,573,2025-01-11 18:42:00,28.65,card_728,0,2024-09-04,device_404
5113,573,2025-01-12 12:48:00,86.86,card_413,0,2024-09-04,device_404
7552,573,2025-01-17 15:38:00,28.13,card_598,0,2024-09-04,device_404
974,573,2025-01-17 22:09:00,12.91,card_303,0,2024-09-04,device_404
7795,573,2025-01-19 15:14:00,47.6,card_458,0,2024-09-04,device_404
2196,573,2025-01-21 21:53:00,76.1,card_851,0,2024-09-04,device_404
478,573,2025-01-22 12:52:00,49.39,card_423,0,2024-09-04,device_404
4552,573,2025-01-23 07:52:00,42.87,card_711,0,2024-09-04,device_404
9844,573,2025-01-24 13:51:00,39.28,card_469,0,2024-09-04,device_404
812,573,2025-01-27 21:19:00,56.34,card_283,0,2024-09-04,device_404
6462,573,2025-01-28 02:19:00,88.92,card_42,0,2024-09-04,device_404
1120,573,2025-01-28 21:51:00,48.0,card_185,0,2024-09-04,device_404
3178,573,2025-01-30 00:10:00,23.56,card_861,0,2024-09-04,device_404
8333,574,2025-01-01 04:04:00,17.03,card_549,0,2024-01-17,device_617
9902,574,2025-01-02 12:57:00,7.64,card_754,0,2024-01-17,device_617
5558,574,2025-01-03 17:43:00,10.74,card_21,0,2024-01-17,device_617
1175,574,2025-01-07 05:08:00,37.8,card_745,0,2024-01-17,device_617
6605,574,2025-01-11 12:54:00,5.53,card_142,0,2024-01-17,device_617
1211,574,2025-01-12 10:09:00,50.28,card_716,0,2024-01-17,device_617
4119,574,2025-01-12 14:49:00,49.79,card_404,0,2024-01-17,device_617
9812,574,2025-01-18 00:47:00,79.96,card_836,0,2024-01-17,device_617
6027,574,2025-01-25 07:34:00,50.26,card_835,0,2024-01-17,device_617
7307,574,2025-01-25 13:47:00,97.18,card_38,0,2024-01-17,device_617
6938,574,2025-01-26 12:42:00,9.18,card_145,0,2024-01-17,device_617
8932,574,2025-01-30 12:58:00,93.02,card_284,0,2024-01-17,device_617
1941,575,2025-01-07 07:39:00,60.5,card_406,0,2024-12-10,device_677
8446,575,2025-01-07 07:43:00,52.32000000000001,card_138,1,2024-12-10,device_677
9682,575,2025-01-10 03:52:00,30.21,card_720,0,2024-12-10,device_677
7377,575,2025-01-11 13:49:00,14.97,card_709,0,2024-12-10,device_677
9929,575,2025-01-13 19:00:00,27.35,card_665,0,2024-12-10,device_677
4173,575,2025-01-17 02:20:00,45.69,card_506,0,2024-12-10,device_677
4424,575,2025-01-19 08:26:00,63.2,card_180,0,2024-12-10,device_677
6723,575,2025-01-20 17:21:00,66.46,card_668,0,2024-12-10,device_677
3761,575,2025-01-23 23:04:00,47.26,card_444,0,2024-12-10,device_677
3651,576,2025-01-09 23:34:00,11.62,card_442,0,2024-12-22,device_273
7170,576,2025-01-11 08:43:00,12.34,card_380,0,2024-12-22,device_273
1717,576,2025-01-15 14:05:00,80.19,card_775,0,2024-12-22,device_273
5902,576,2025-01-19 06:03:00,81.19,card_639,0,2024-12-22,device_273
9224,576,2025-01-20 05:10:00,65.86,card_829,0,2024-12-22,device_273
9154,576,2025-01-23 23:05:00,94.73,card_291,0,2024-12-22,device_273
1171,576,2025-01-30 06:24:00,58.72,card_98,0,2024-12-22,device_273
266,577,2025-01-06 04:02:00,34.33,card_49,0,2024-11-05,device_498
4395,577,2025-01-07 15:53:00,27.31,card_102,0,2024-11-05,device_498
5617,577,2025-01-08 17:18:00,41.7,card_446,0,2024-11-05,device_498
24,577,2025-01-11 15:19:00,32.04,card_727,0,2024-11-05,device_498
887,577,2025-01-13 17:52:00,83.19,card_55,0,2024-11-05,device_498
5943,577,2025-01-13 19:38:00,72.74,card_403,0,2024-11-05,device_498
135,577,2025-01-15 01:11:00,68.31,card_221,0,2024-11-05,device_498
5784,577,2025-01-17 18:27:00,33.03,card_765,0,2024-11-05,device_498
2447,577,2025-01-17 20:07:00,40.39,card_415,0,2024-11-05,device_498
4830,577,2025-01-18 15:36:00,63.24,card_41,0,2024-11-05,device_498
9912,577,2025-01-28 13:26:00,83.74,card_705,0,2024-11-05,device_498
119,577,2025-01-28 13:27:00,65.3,card_33,1,2024-11-05,device_498
8452,577,2025-01-30 07:51:00,42.8,card_500,0,2024-11-05,device_498
2691,578,2025-01-05 02:35:00,20.34,card_198,0,2024-04-16,device_658
6231,578,2025-01-05 02:39:00,28.51,card_434,1,2024-04-16,device_658
5206,578,2025-01-19 07:38:00,14.87,card_224,0,2024-04-16,device_658
6175,578,2025-01-19 21:24:00,77.19,card_529,0,2024-04-16,device_658
4442,578,2025-01-25 13:28:00,58.71,card_381,0,2024-04-16,device_658
4681,578,2025-01-29 03:42:00,84.18,card_360,0,2024-04-16,device_658
8897,579,2025-01-01 19:20:00,28.69,card_801,0,2024-09-08,device_254
6153,579,2025-01-04 05:10:00,12.2,card_703,0,2024-09-08,device_254
2414,579,2025-01-16 13:59:00,77.32,card_434,0,2024-09-08,device_254
8553,579,2025-01-18 03:52:00,42.61,card_277,0,2024-09-08,device_254
7931,579,2025-01-19 21:03:00,35.15,card_788,0,2024-09-08,device_254
4360,579,2025-01-28 03:23:00,46.01,card_230,0,2024-09-08,device_254
2531,580,2025-01-08 06:49:00,45.24,card_330,0,2024-07-28,device_496
8401,580,2025-01-09 06:21:00,71.19,card_588,0,2024-07-28,device_496
5069,580,2025-01-10 21:16:00,26.47,card_601,0,2024-07-28,device_496
7263,580,2025-01-17 03:57:00,29.05,card_534,0,2024-07-28,device_496
8220,580,2025-01-18 00:19:00,67.64,card_116,0,2024-07-28,device_496
5675,580,2025-01-18 06:43:00,24.67,card_510,0,2024-07-28,device_496
4392,580,2025-01-18 11:19:00,91.81,card_2,0,2024-07-28,device_496
9884,580,2025-01-29 17:27:00,19.12,card_223,0,2024-07-28,device_496
3021,581,2025-01-03 14:50:00,61.56,card_405,0,2024-04-18,device_88
2868,581,2025-01-18 20:52:00,18.79,card_856,0,2024-04-18,device_88
2944,581,2025-01-21 19:15:00,97.06,card_542,0,2024-04-18,device_88
6237,581,2025-01-26 19:27:00,29.97,card_169,0,2024-04-18,device_88
4134,581,2025-01-29 14:12:00,18.69,card_124,0,2024-04-18,device_88
1284,582,2025-01-04 11:45:00,96.54,card_431,0,2024-02-24,device_678
9811,582,2025-01-05 18:58:00,93.9,card_140,0,2024-02-24,device_678
1064,582,2025-01-06 09:03:00,99.38,card_101,0,2024-02-24,device_678
620,582,2025-01-10 03:55:00,68.85,card_372,0,2024-02-24,device_678
8710,582,2025-01-11 06:19:00,33.52,card_735,0,2024-02-24,device_678
1749,582,2025-01-11 06:52:00,8.57,card_212,0,2024-02-24,device_678
8544,582,2025-01-15 17:23:00,71.57,card_555,0,2024-02-24,device_678
3846,582,2025-01-16 13:22:00,11.76,card_82,0,2024-02-24,device_678
4387,582,2025-01-24 04:01:00,89.68,card_274,0,2024-02-24,device_678
6943,582,2025-01-27 08:48:00,77.72,card_45,0,2024-02-24,device_678
2606,582,2025-01-29 03:04:00,14.92,card_117,0,2024-02-24,device_678
5504,582,2025-01-30 12:15:00,78.75,card_868,0,2024-02-24,device_678
4303,583,2025-01-08 15:23:00,15.66,card_652,0,2024-08-09,device_105
1060,583,2025-01-09 20:32:00,52.92,card_804,0,2024-08-09,device_105
5583,583,2025-01-11 03:50:00,33.69,card_612,0,2024-08-09,device_105
2256,583,2025-01-12 12:15:00,54.88,card_541,0,2024-08-09,device_105
4202,583,2025-01-12 12:19:00,66.55,card_642,1,2024-08-09,device_105
8920,583,2025-01-13 15:19:00,16.59,card_39,0,2024-08-09,device_105
8281,583,2025-01-17 16:27:00,49.72,card_454,0,2024-08-09,device_105
9937,583,2025-01-20 12:33:00,78.64,card_885,0,2024-08-09,device_105
8066,583,2025-01-21 09:52:00,68.88,card_206,0,2024-08-09,device_105
8628,583,2025-01-24 23:00:00,65.68,card_33,0,2024-08-09,device_105
7047,583,2025-01-27 04:26:00,19.97,card_424,0,2024-08-09,device_105
1089,584,2025-01-01 14:42:00,7.14,card_686,0,2024-11-27,device_343
9949,584,2025-01-03 10:59:00,83.15,card_616,0,2024-11-27,device_343
1166,584,2025-01-04 20:07:00,25.58,card_89,0,2024-11-27,device_343
8445,584,2025-01-08 06:20:00,13.84,card_630,0,2024-11-27,device_343
4238,584,2025-01-10 10:40:00,28.01,card_205,0,2024-11-27,device_343
4376,584,2025-01-10 19:07:00,36.57,card_627,0,2024-11-27,device_343
4658,584,2025-01-11 17:47:00,5.64,card_613,0,2024-11-27,device_343
7290,584,2025-01-12 14:05:00,75.87,card_434,0,2024-11-27,device_343
7189,584,2025-01-14 06:23:00,37.02,card_726,0,2024-11-27,device_343
5400,584,2025-01-15 08:17:00,26.65,card_281,0,2024-11-27,device_343
4502,584,2025-01-15 10:29:00,48.95,card_848,0,2024-11-27,device_343
2656,584,2025-01-16 00:54:00,83.71,card_812,0,2024-11-27,device_343
3158,584,2025-01-18 04:15:00,72.02,card_564,0,2024-11-27,device_343
3058,584,2025-01-21 00:02:00,11.12,card_67,0,2024-11-27,device_343
7656,584,2025-01-21 17:44:00,86.53,card_451,0,2024-11-27,device_343
6420,584,2025-01-26 23:50:00,35.49,card_250,0,2024-11-27,device_343
8780,584,2025-01-29 17:56:00,66.61,card_675,0,2024-11-27,device_343
9418,585,2025-01-05 08:54:00,78.52,card_458,0,2024-10-11,device_671
5759,585,2025-01-05 12:39:00,54.05,card_189,0,2024-10-11,device_671
4656,585,2025-01-08 13:48:00,90.0,card_344,0,2024-10-11,device_671
9662,585,2025-01-09 08:54:00,97.18,card_451,0,2024-10-11,device_671
4042,585,2025-01-17 13:40:00,73.69,card_193,0,2024-10-11,device_671
4592,585,2025-01-23 05:03:00,22.2,card_513,0,2024-10-11,device_671
4455,586,2025-01-02 05:56:00,67.89,card_174,0,2024-03-13,device_680
281,586,2025-01-10 20:01:00,47.49,card_34,0,2024-03-13,device_680
2791,586,2025-01-16 14:34:00,69.98,card_797,0,2024-03-13,device_680
3729,586,2025-01-21 01:54:00,15.25,card_141,0,2024-03-13,device_680
5937,586,2025-01-27 08:21:00,67.71,card_473,0,2024-03-13,device_680
2316,586,2025-01-27 15:48:00,55.39,card_228,0,2024-03-13,device_680
228,586,2025-01-28 16:03:00,17.4,card_104,0,2024-03-13,device_680
765,586,2025-01-28 16:06:00,70.72,card_108,1,2024-03-13,device_680
45,587,2025-01-01 21:47:00,46.15,card_516,0,2024-09-02,device_586
2072,587,2025-01-03 09:24:00,74.27,card_824,0,2024-09-02,device_586
8657,587,2025-01-10 22:12:00,63.47,card_865,0,2024-09-02,device_586
898,587,2025-01-13 07:02:00,5.23,card_279,0,2024-09-02,device_586
274,587,2025-01-23 11:39:00,93.73,card_413,0,2024-09-02,device_586
7666,587,2025-01-24 20:02:00,69.41,card_604,0,2024-09-02,device_586
3685,587,2025-01-25 09:28:00,88.12,card_718,0,2024-09-02,device_586
5518,587,2025-01-27 07:21:00,99.04,card_503,0,2024-09-02,device_586
5055,587,2025-01-28 06:55:00,67.87,card_715,0,2024-09-02,device_586
5954,588,2025-01-02 22:05:00,33.25,card_320,0,2024-11-03,device_360
